year,decile,welf,tinc,share,minc
2005,2,2.3706621420955276,156.30288866082728,1.516710383542428,15.630288866082727
2005,3,2.995272462663868,156.30288866082728,1.9163257239368892,15.630288866082727
2005,4,3.680108965163962,156.30288866082728,2.3544727782668757,15.630288866082727
2005,5,4.572512547079503,156.30288866082728,2.9254178129757555,15.630288866082727
2005,6,5.950574906259808,156.30288866082728,3.8070792915237686,15.630288866082727
2005,7,8.316296933864862,156.30288866082728,5.32062907161683,15.630288866082727
2005,8,13.498024469979367,156.30288866082728,8.63581254679796,15.630288866082727
2005,9,28.932025274374677,156.30288866082728,18.510230695196125,15.630288866082727
2005,10,84.50818062940775,156.30288866082728,54.066934625109866,15.630288866082727
2006,1,1.5148423147729992,160.73561018264024,0.9424435027507085,16.073561018264023
2006,2,2.4290750860565034,160.73561018264024,1.5112239803590506,16.073561018264023
2006,3,3.0794322221299337,160.73561018264024,1.9158369564969733,16.073561018264023
2006,4,3.7969948547221772,160.73561018264024,2.3622611382802714,16.073561018264023
2006,5,4.75062210843864,160.73561018264024,2.955550486317634,16.073561018264023
2006,6,6.215290786762357,160.73561018264024,3.8667789792816056,16.073561018264023
2006,7,8.733888361157964,160.73561018264024,5.433698451285215,16.073561018264023
2006,8,14.192382409035275,160.73561018264024,8.829644154713938,16.073561018264023
2006,9,29.82441922082838,160.73561018264024,18.554954429164493,16.073561018264023
2006,10,86.19866281873601,160.73561018264024,53.627607921350105,16.073561018264023
2007,1,1.5688572377354315,166.77803870151106,0.9406857461270871,16.677803870151106
2007,2,2.5095841057447745,166.77803870151106,1.504744944408581,16.677803870151106
2007,3,3.189982420621253,166.77803870151106,1.9127113170640437,16.677803870151106
2007,4,3.9484356250688935,166.77803870151106,2.3674793490859773,16.677803870151106
2007,5,4.962490626399017,166.77803870151106,2.9755060468606263,16.677803870151106
2007,6,6.521067194618583,166.77803870151106,3.9100275104503313,16.677803870151106
2007,7,9.194821428207629,166.77803870151106,5.513208753260342,16.677803870151106
2007,8,14.980336788989698,166.77803870151106,8.982199878126982,16.677803870151106
2007,9,31.24809910286386,166.77803870151106,18.736339236360585,16.677803870151106
2007,10,88.65436417126193,166.77803870151106,53.157097218255444,16.677803870151106
2008,1,1.6050959850218656,168.90080528873585,0.9503187283671943,16.890080528873586
2008,2,2.5622197546454846,168.90080528873585,1.516996766395146,16.890080528873586
2008,3,3.265619640084141,168.90080528873585,1.933454156421318,16.890080528873586
2008,4,4.053856252886548,168.90080528873585,2.400140275208565,16.890080528873586
2008,5,5.114526484151754,168.90080528873585,3.028124392544176,16.890080528873586
2008,6,6.7499001735409205,168.90080528873585,3.9963694441846913,16.890080528873586
2008,7,9.564184784058487,168.90080528873585,5.662604608491071,16.890080528873586
2008,8,15.585343416416814,168.90080528873585,9.227512793543923,16.890080528873586
2008,9,31.801769556032983,168.90080528873585,18.828666625755794,16.890080528873586
2008,10,88.59828924189685,168.90080528873585,52.455812209088116,16.890080528873586
2009,1,1.632099102043574,168.86057719159066,0.9665364937085228,16.886057719159066
2009,2,2.6178698497671373,168.86057719159066,1.550314403341687,16.886057719159066
2009,3,3.3388608445014003,168.86057719159066,1.9772885418442576,16.886057719159066
2009,4,4.147227962446541,168.86057719159066,2.4560072169722957,16.886057719159066
2009,5,5.241627761690879,168.86057719159066,3.104115743808978,16.886057719159066
2009,6,6.916691090468725,168.86057719159066,4.096095847535206,16.886057719159066
2009,7,9.772429668690288,168.86057719159066,5.7872771911719845,16.886057719159066
2009,8,15.790649147521185,168.86057719159066,9.351294073574662,16.886057719159066
2009,9,31.701174634787794,168.86057719159066,18.77357945947287,16.886057719159066
2009,10,87.70194712967316,168.86057719159066,51.937491028569546,16.886057719159066
2010,1,1.7005466497853103,171.0828848881004,0.9939899311948013,17.10828848881004
2010,2,2.7287776666703576,171.0828848881004,1.5950033040740224,17.10828848881004
2010,3,3.486951856037071,171.0828848881004,2.038165219342525,17.10828848881004
2010,4,4.344901774265713,171.0828848881004,2.5396472458993005,17.10828848881004
2010,5,5.498468353982614,171.0828848881004,3.2139207598579937,17.10828848881004
2010,6,7.255456905231356,171.0828848881004,4.240901660021052,17.10828848881004
2010,7,10.228112071000488,171.0828848881004,5.978454289971995,17.10828848881004
2010,8,16.39552085270231,171.0828848881004,9.58337876019923,17.10828848881004
2010,9,32.28160634056667,171.0828848881004,18.868986434079005,17.10828848881004
2010,10,87.16254241785853,171.0828848881004,50.947552395360084,17.10828848881004
2011,1,1.7496592895510146,173.7132154372473,1.007211388694297,17.37132154372473
2011,2,2.8434997705757277,173.7132154372473,1.63689317673296,17.37132154372473
2011,3,3.6321857936831545,173.7132154372473,2.090909309657708,17.37132154372473
2011,4,4.535289391622607,173.7132154372473,2.6107912286391066,17.37132154372473
2011,5,5.739855586406771,173.7132154372473,3.304213540667696,17.37132154372473
2011,6,7.555341466064983,173.7132154372473,4.349318759109781,17.37132154372473
2011,7,10.607459227959168,173.7132154372473,6.1063052694405044,17.37132154372473
2011,8,16.81943339763565,173.7132154372473,9.682299274295312,17.37132154372473
2011,9,32.40374683653091,173.7132154372473,18.653587612760838,17.37132154372473
2011,10,87.82674467721732,173.7132154372473,50.5584704400018,17.37132154372473
2012,1,1.8049818041008816,176.4015383807603,1.0232233917398459,17.640153838076028
2012,2,2.933596411245606,176.4015383807603,1.6630220111309226,17.640153838076028
2012,3,3.7549937271970357,176.4015383807603,2.128662687222111,17.640153838076028
2012,4,4.699150890259491,176.4015383807603,2.663894506473316,17.640153838076028
2012,5,5.965335838532683,176.4015383807603,3.3816801674691677,17.640153838076028
2012,6,7.869392376167056,176.4015383807603,4.461067884329377,17.640153838076028
2012,7,11.048540611473316,176.4015383807603,6.263290395815706,17.640153838076028
2012,8,17.383340262145374,176.4015383807603,9.854415342242467,17.640153838076028
2012,9,32.87625503364239,176.4015383807603,18.637170251134343,17.640153838076028
2012,10,88.06595142599646,176.4015383807603,49.923573362442745,17.640153838076028
2013,1,1.8475306841227386,178.41286891193215,1.035536671424029,17.841286891193214
2013,2,3.0113708080071944,178.41286891193215,1.687866366575643,17.841286891193214
2013,3,3.8632848458355813,178.41286891193215,2.165362212600577,17.841286891193214
2013,4,4.839185106522275,178.41286891193215,2.7123520495099402,17.841286891193214
2013,5,6.147282199852545,178.41286891193215,3.4455374420815774,17.841286891193214
2013,6,8.114734741619806,178.41286891193215,4.5482900370967,17.841286891193214
2013,7,11.388390776587016,178.41286891193215,6.383166666194093,17.841286891193214
2013,8,17.821511016348754,178.41286891193215,9.988915667930758,17.841286891193214
2013,9,33.225043477375834,178.41286891193215,18.622559953215216,17.841286891193214
2013,10,88.15453525566039,178.41286891193215,49.41041293337146,17.841286891193214
2014,1,1.885868081702644,181.33598616956627,1.0399855657658483,18.133598616956625
2014,2,3.104872953127636,181.33598616956627,1.7122210647280385,18.133598616956625
2014,3,3.996744648531176,181.33598616956627,2.2040548778849898,18.133598616956625
2014,4,5.0186295807377554,181.33598616956627,2.767586118314576,18.133598616956625
2014,5,6.393289362279637,181.33598616956627,3.525659466346248,18.133598616956625
2014,6,8.429658936349346,181.33598616956627,4.6486409644397995,18.133598616956625
2014,7,11.776100605641686,181.33598616956627,6.494078122270733,18.133598616956625
2014,8,18.27016142090911,181.33598616956627,10.075309268081396,18.133598616956625
2014,9,33.57059535571566,181.33598616956627,18.51292513132169,18.133598616956625
2014,10,88.89006522457163,181.33598616956627,49.019539420846684,18.133598616956625
2015,1,1.9159613976127667,185.2243713777014,1.034400269987054,18.52243713777014
2015,2,3.2048268179595034,185.2243713777014,1.7302403534275528,18.52243713777014
2015,3,4.137852656670137,185.2243713777014,2.2339677148815418,18.52243713777014
2015,4,5.200858699869287,185.2243713777014,2.807869537461636,18.52243713777014
2015,5,6.626081075968431,185.2243713777014,3.577326799213057,18.52243713777014
2015,6,8.725067330453568,185.2243713777014,4.710539582645846,18.52243713777014
2015,7,12.14465327054743,185.2243713777014,6.556725327350462,18.52243713777014
2015,8,18.702815181511184,185.2243713777014,10.097383536734064,18.52243713777014
2015,9,34.115643244561745,185.2243713777014,18.418549886717997,18.52243713777014
2015,10,90.45061170254733,185.2243713777014,48.83299699158078,18.52243713777014
2016,1,1.9316458906040321,189.4077264965972,1.0198347904454337,18.94077264965972
2016,2,3.2983028295514956,189.4077264965972,1.7413771288843125,18.94077264965972
2016,3,4.2761387074630495,189.4077264965972,2.257636890826559,18.94077264965972
2016,4,5.376524217348418,189.4077264965972,2.8385981484472387,18.94077264965972
2016,5,6.8421144016619095,189.4077264965972,3.6123734380945813,18.94077264965972
2016,6,8.987909796423514,189.4077264965972,4.74527093623342,18.94077264965972
2016,7,12.488310096285383,189.4077264965972,6.593347762140918,18.94077264965972
2016,8,19.182635292140112,189.4077264965972,10.127694179616658,18.94077264965972
2016,9,34.72735747942322,189.4077264965972,18.334710057378313,18.94077264965972
2016,10,92.29678778569608,189.4077264965972,48.72915666793257,18.94077264965972
2017,1,1.947981765597117,192.42263129549727,1.0123454567075656,19.242263129549727
2017,2,3.382709819863898,192.42263129549727,1.757958404938959,19.242263129549727
2017,3,4.390310171464733,192.42263129549727,2.281597617653754,19.242263129549727
2017,4,5.518878558411216,192.42263129549727,2.868102634942171,19.242263129549727
2017,5,7.020053502266412,192.42263129549727,3.648247326732551,19.242263129549727
2017,6,9.231801999310782,192.42263129549727,4.797669555372518,19.242263129549727
